Date;X
01.04.2011;3.46
01.05.2011;3.17
01.06.2011;3
01.07.2011;3
01.08.2011;2.3
01.09.2011;1.98
01.10.2011;2.15
01.11.2011;2.01
01.12.2011;1.98
01.01.2012;1.97
01.02.2012;1.97
01.03.2012;2.17
01.04.2012;2.05
01.05.2012;1.8
01.06.2012;1.62
01.07.2012;1.53
01.08.2012;1.68
01.09.2012;1.72
01.10.2012;1.75
01.11.2012;1.65
01.12.2012;1.72
01.01.2013;1.91
01.02.2013;1.98
01.03.2013;1.96
01.04.2013;1.76
01.05.2013;1.93
01.06.2013;2.3
01.07.2013;2.58
01.08.2013;2.74
01.09.2013;2.81
01.10.2013;2.62
01.11.2013;2.72
01.12.2013;2.9
01.01.2014;2.86
01.02.2014;2.71
01.03.2014;2.72
01.04.2014;2.71
01.05.2014;2.56
01.06.2014;2.6
01.07.2014;2.54
01.08.2014;2.42
01.09.2014;2.53
01.10.2014;2.3
01.11.2014;2.33
01.12.2014;2.21
01.01.2015;1.88
01.02.2015;1.98
01.03.2015;2.04
01.04.2015;1.94
01.05.2015;2.2
01.06.2015;2.36
01.07.2015;2.32
01.08.2015;2.17
01.09.2015;2.17
01.10.2015;2.07
01.11.2015;2.26
01.12.2015;2.24
