Date;X
01.09.2007;1373.3
01.10.2007;1377.8
01.11.2007;1374.2
01.12.2007;1376.6
01.01.2008;1379.4
01.02.2008;1382.6
01.03.2008;1390.5
01.04.2008;1389.5
01.05.2008;1392
01.06.2008;1399.8
01.07.2008;1417.8
01.08.2008;1404
01.09.2008;1459.5
01.10.2008;1472
01.11.2008;1518.4
01.12.2008;1607.1
01.01.2009;1585.6
01.02.2009;1570.2
01.03.2009;1581
01.04.2009;1609.4
01.05.2009;1615
01.06.2009;1651.6
01.07.2009;1659.3
01.08.2009;1656.4
01.09.2009;1661.9
01.10.2009;1675.3
01.11.2009;1688.5
01.12.2009;1698.4
01.01.2010;1677.1
01.02.2010;1702.6
01.03.2010;1713.7
01.04.2010;1696.2
01.05.2010;1707.3
01.06.2010;1723.1
01.07.2010;1722.4
01.08.2010;1745.9
01.09.2010;1763.9
01.10.2010;1778.1
01.11.2010;1833.9
01.12.2010;1841.8
01.01.2011;1855.6
01.02.2011;1874.7
01.03.2011;1892
01.04.2011;1897.8
01.05.2011;1934.3
01.06.2011;1947
01.07.2011;2001.5
01.08.2011;2112.9
01.09.2011;2126
01.10.2011;2137.4
01.11.2011;2172
01.12.2011;2168.2
01.01.2012;2202.3
01.02.2012;2212.2
01.03.2012;2228.7
01.04.2012;2245.3
01.05.2012;2251
01.06.2012;2262.3
01.07.2012;2314.6
01.08.2012;2346.5
01.09.2012;2383.6
01.10.2012;2415.5
01.11.2012;2423.2
01.12.2012;2457.7
01.01.2013;2467.6
01.02.2013;2470.4
01.03.2013;2474.8
01.04.2013;2511
01.05.2013;2522
01.06.2013;2517.9
01.07.2013;2546.3
01.08.2013;2559.1
01.09.2013;2580.1
01.10.2013;2620.1
01.11.2013;2622.2
01.12.2013;2654.5
01.01.2014;2686.4
01.02.2014;2721.9
01.03.2014;2748.2
01.04.2014;2774.7
01.05.2014;2787.9
01.06.2014;2816.2
01.07.2014;2842.7
01.08.2014;2819.2
01.09.2014;2860.7
01.10.2014;2867.6
01.11.2014;2883.5
01.12.2014;2918.3
01.01.2015;2935.8
01.02.2015;2997.8
01.03.2015;2992.8
01.04.2015;3000.6
01.05.2015;2985.7
01.06.2015;3009.6
01.07.2015;3042.3
01.08.2015;3060.2
01.09.2015;3050.9
01.10.2015;3035.7
01.11.2015;3093.1
