Date;X
01.03.1964;3.54
01.04.1964;3.47
01.05.1964;3.48
01.06.1964;3.48
01.07.1964;3.46
01.08.1964;3.5
01.09.1964;3.53
01.10.1964;3.57
01.11.1964;3.64
01.12.1964;3.84
01.01.1965;3.81
01.02.1965;3.93
01.03.1965;3.93
01.04.1965;3.93
01.05.1965;3.89
01.06.1965;3.8
01.07.1965;3.84
01.08.1965;3.84
01.09.1965;3.92
01.10.1965;4.03
01.11.1965;4.09
01.12.1965;4.38
01.01.1966;4.59
01.02.1966;4.65
01.03.1966;4.59
01.04.1966;4.62
01.05.1966;4.64
01.06.1966;4.5
01.07.1966;4.8
01.08.1966;4.96
01.09.1966;5.37
01.10.1966;5.35
01.11.1966;5.32
01.12.1966;4.96
01.01.1967;4.72
01.02.1967;4.56
01.03.1967;4.26
01.04.1967;3.84
01.05.1967;3.6
01.06.1967;3.54
01.07.1967;4.21
01.08.1967;4.27
01.09.1967;4.42
01.10.1967;4.56
01.11.1967;4.73
01.12.1967;4.97
01.01.1968;5
01.02.1968;4.98
01.03.1968;5.17
01.04.1968;5.38
01.05.1968;5.66
01.06.1968;5.52
01.07.1968;5.31
01.08.1968;5.09
01.09.1968;5.19
01.10.1968;5.35
01.11.1968;5.45
01.12.1968;5.96
01.01.1969;6.14
01.02.1969;6.12
01.03.1969;6.02
01.04.1969;6.11
01.05.1969;6.04
01.06.1969;6.44
01.07.1969;7
01.08.1969;6.98
01.09.1969;7.09
01.10.1969;7
01.11.1969;7.24
01.12.1969;7.82
01.01.1970;7.87
01.02.1970;7.13
01.03.1970;6.63
01.04.1970;6.51
01.05.1970;6.84
01.06.1970;6.68
01.07.1970;6.45
01.08.1970;6.41
01.09.1970;6.12
01.10.1970;5.91
01.11.1970;5.28
01.12.1970;4.87
01.01.1971;4.44
01.02.1971;3.7
01.03.1971;3.38
01.04.1971;3.86
01.05.1971;4.14
01.06.1971;4.75
01.07.1971;5.4
01.08.1971;4.94
01.09.1971;4.69
01.10.1971;4.46
01.11.1971;4.22
01.12.1971;4.01
01.01.1972;3.38
01.02.1972;3.2
01.03.1972;3.73
01.04.1972;3.71
01.05.1972;3.69
01.06.1972;3.91
01.07.1972;3.98
01.08.1972;4.02
01.09.1972;4.66
01.10.1972;4.74
01.11.1972;4.78
01.12.1972;5.07
